20.62:381.40:400.80
19.41:383.00:402.40

0.81:327.60:0.00

0.02:381.92:352.80

21.07:382.60:390.40

0.81:229.92:0.00

0.09:382.12:351.20

20.58:382.52:472.80

0.81:381.72:0.00

0.02:381.32:349.60

20.14:382.32:418.40

0.81:381.52:0.00

0.02:381.32:351.20

20.67:381.40:402.40

0.81:330.60:0.00

0.02:381.40:348.80

20.99:381.00:390.40

0.81:234.00:0.00

0.08:381.60:351.20

20.64:381.32:393.60

0.81:192.32:0.00

0.30:381.20:351.20

20.49:381.52:386.40

0.81:188.40:0.00

0.55:380.92:351.20

20.72:381.60:402.40

0.81:334.92:0.00

0.04:381.60:348.80

20.90:381.60:390.40

0.82:243.12:0.00

0.06:380.92:352.80

19.74:382.00:396.00

0.81:193.40:0.00

0.29:381.32:355.20

20.50:381.20:388.00

0.81:188.12:0.00

0.58:381.60:349.60

20.65:380.92:372.00

0.80:188.40:0.00

0.72:381.80:349.60

20.80:381.52:301.60

0.81:192.12:0.00

0.82:380.92:352.80

19.71:381.92:394.40

0.81:193.92:0.00

0.89:381.32:355.20

18.31:381.40:386.40

0.81:188.12:0.00

0.54:381.52:360.80

17.62:380.72:377.60

0.79:188.00:0.00

0.72:381.32:1277.60

21.03:381.12:306.40

0.77:191.72:0.00

0.82:381.12:351.20

19.89:381.32:260.80

0.48:192.40:0.00

0.88:381.20:353.60

18.46:381.00:287.20

0.81:190.80:0.00

0.96:381.40:360.80

17.47:381.12:376.00

0.80:187.72:0.00

0.97:381.32:1137.60

14.78:381.00:309.60

0.77:191.32:0.00

0.81:380.92:3116.80

10.17:381.60:264.80

0.50:192.80:0.00

0.86:381.52:5153.60

18.39:381.12:288.00

0.04:192.40:0.00

0.95:381.00:6980.80

17.39:381.40:297.60

0.04:191.00:0.00

0.98:381.60:1110.40

14.77:381.80:297.60

0.77:193.20:0.00

0.95:381.20:3024.80

10.92:381.52:259.20

0.53:195.52:0.00

0.95:380.92:4964.80

6.95:380.92:283.20

0.04:192.80:0.00

0.95:381.32:6885.60

3.53:381.20:297.60

0.04:190.92:0.00

0.98:381.20:7896.00

1.96:381.12:297.60

0.04:192.52:0.00

0.95:381.20:7969.60

10.83:381.52:295.20

0.04:194.52:0.00

0.95:381.40:4939.20

6.83:381.80:292.00

0.04:195.32:0.00

0.96:381.40:6828.00

3.74:381.60:293.60

0.04:203.52:0.00

0.96:381.32:7972.00

2.07:381.80:297.60

0.04:193.12:12.00

0.95:381.40:8042.40

1.37:381.20:296.00

0.04:196.00:0.00

0.95:381.20:7737.60

1.15:381.32:292.00

0.04:196.00:0.00

0.96:381.20:7839.20

3.90:381.32:293.60

0.04:202.92:0.00

0.96:380.92:8000.80

2.08:381.52:295.20

0.03:211.00:18.40

0.96:381.12:8044.00

1.37:381.60:296.00

0.04:223.72:96.00

0.96:381.80:7752.80

1.17:381.52:293.60

0.04:195.00:190.40

0.95:381.72:7758.40

1.11:380.92:292.00

0.04:201.60:0.00

0.96:381.52:7912.00

1.06:381.40:295.20

0.03:214.00:12.00

0.96:381.72:7649.60

1.43:381.72:293.60

0.02:222.60:65.60

0.96:381.52:7799.20

1.16:381.20:296.00

0.02:275.12:168.00

0.95:381.32:7754.40

1.11:380.92:291.20

0.04:346.32:252.80

0.96:381.60:7964.00

1.07:381.12:295.20

0.03:212.60:289.60

0.96:381.60:7725.60

1.06:381.40:296.00

0.02:222.92:60.00

0.96:381.60:7144.80

1.06:381.00:299.20

0.02:270.60:156.00

0.96:381.32:6828.00

1.11:381.00:292.00

0.02:340.80:238.40

0.96:381.60:7931.20

1.07:381.32:283.20

0.02:374.80:289.60

0.96:381.52:7721.60

1.07:381.20:267.20

0.02:380.20:306.40

0.97:381.32:7196.00

1.07:381.40:296.00

0.02:271.00:343.20

0.95:381.92:6730.40

1.04:381.00:293.60

0.02:338.80:234.40

0.95:381.32:6073.60

0.94:381.60:285.60

0.02:376.00:279.20

0.96:381.40:4638.40

1.06:381.12:268.80

0.02:380.92:305.60

0.96:381.32:7142.40

1.07:381.32:12.00

0.02:380.92:340.80

0.98:381.92:6980.80

1.04:381.52:0.00

0.02:381.92:361.60

1.66:381.20:6110.40

0.94:381.00:285.60

0.02:373.72:349.60

5.74:381.92:4671.20

0.76:381.12:271.20

0.02:380.12:347.20

0.96:381.32:3210.40

0.75:381.40:24.80

0.02:381.00:335.20

0.97:381.80:1808.80

1.05:381.32:0.00

0.02:381.60:361.60

1.48:381.80:6173.60

0.96:381.20:0.00

0.02:381.52:351.20

5.37:382.20:4784.00

0.77:381.32:0.00

0.02:381.20:348.80

11.33:381.52:3342.40

0.74:381.20:30.40

0.02:380.72:349.60

16.43:381.72:1806.40

0.81:381.12:0.00

0.02:381.20:351.20

1.48:381.92:884.80

0.83:381.60:0.00

0.02:381.52:351.20

5.48:381.92:552.80

0.78:381.60:0.00

0.02:381.40:351.20

11.03:382.32:3317.60

0.72:381.72:0.00

0.02:381.12:348.80

15.95:382.00:1868.00

0.81:381.60:0.00

0.02:380.92:351.20

19.92:381.92:916.00

0.82:380.80:0.00

0.02:381.32:352.80

21.05:381.80:566.40

0.81:381.52:0.00

0.02:381.00:349.60

10.62:382.00:440.80

0.81:381.00:0.00

0.02:381.12:349.60

15.77:381.52:415.20

0.80:381.20:0.00

0.02:381.72:351.20

20.38:382.00:400.00

0.82:313.92:0.00

0.02:381.40:353.60

21.50:381.80:581.60

0.81:381.20:0.00

0.02:381.52:351.20

20.54:382.12:444.00

0.81:381.32:0.00

0.02:381.20:349.60

20.35:381.80:415.20

0.80:381.40:0.00

0.02:381.00:348.80

19.58:381.72:400.00

0.81:318.00:0.00

0.02:381.00:352.80

21.21:381.60:385.60

0.80:222.92:0.00

0.14:381.20:352.80

20.52:381.40:394.40

0.81:192.72:0.00

0.31:381.00:352.80

20.20:381.52:412.80

0.81:381.52:0.00

0.03:381.12:351.20

20.56:381.20:400.00

0.81:323.92:0.00

0.02:381.40:351.20

20.45:381.12:390.40

0.81:225.40:0.00

0.10:381.40:352.80

20.57:381.32:393.60

0.81:193.00:0.00

0.32:381.40:351.20

20.46:381.92:389.60

0.80:187.40:0.00

0.58:381.32:351.20

20.69:381.80:368.00

0.81:189.32:0.00

0.74:381.40:348.80

20.77:381.60:389.60

0.81:230.32:0.00

0.13:381.20:352.80

19.64:381.20:396.00

0.82:192.92:0.00

0.30:381.00:356.80

18.65:381.72:388.00

0.81:188.20:0.00

0.60:380.72:375.20

20.66:381.32:368.00

0.80:189.80:0.00

0.76:381.20:351.20

20.94:381.20:296.00

0.76:192.52:0.00

0.82:381.00:352.80

19.49:381.32:259.20

0.81:193.00:0.00

0.89:381.92:355.20

18.65:381.52:386.40

0.81:188.52:0.00

0.97:381.52:365.60

17.15:381.72:364.00

0.80:188.60:0.00

0.76:381.12:1527.20

13.86:381.60:299.20

0.77:191.20:0.00

0.83:381.12:3576.00

19.89:381.52:260.80

0.37:192.72:0.00

0.90:381.60:353.60

18.68:381.52:289.60

0.04:191.40:0.00

0.97:381.40:361.60

17.39:381.60:296.00

0.80:191.40:0.00

0.97:381.32:1361.60

14.19:381.52:295.20

0.77:192.20:0.00

0.95:380.92:3445.60

10.07:381.52:263.20

0.40:192.20:0.00

0.87:381.12:5388.80

5.95:381.20:291.20

0.04:191.00:0.00

0.96:381.80:7204.00

17.09:381.52:299.20

0.04:190.20:0.00

0.96:381.60:1318.40

14.01:381.12:297.60

0.04:192.52:0.00

0.95:381.52:3352.80

10.19:381.40:292.00

0.41:196.00:0.00

0.95:381.20:5288.80

6.06:381.72:288.00

0.04:191.12:0.00

0.95:381.80:7214.40

3.06:381.32:299.20

0.04:190.32:0.00

0.97:381.12:8080.80

1.74:381.52:297.60

0.04:192.72:0.00

0.95:381.52:7820.00

1.26:381.60:292.00

0.04:194.20:0.00

0.95:381.32:7644.00

6.31:381.20:291.20

0.04:195.60:0.00

0.96:381.52:6962.40

3.09:381.60:295.20

0.03:204.00:0.00

0.96:381.20:7937.60

1.79:381.12:296.00

0.04:217.32:27.20

0.96:381.32:7813.60

1.24:381.80:295.20

0.04:195.40:100.00

0.95:381.92:7801.60

1.13:382.52:293.60

0.04:197.32:0.00

0.95:383.12:7876.00

1.09:382.60:295.20

0.04:206.80:0.00

0.96:382.40:8070.40

1.81:382.52:295.20

0.03:218.00:20.80

0.96:382.40:7908.00

1.27:382.12:296.00

0.02:233.72:82.40

0.96:382.20:7652.00

1.14:382.20:292.00

0.04:292.32:195.20

0.96:382.72:7872.00

1.10:382.80:293.60

0.04:205.20:258.40

0.96:382.92:8068.00

1.07:382.60:295.20

0.03:216.72:26.40

0.96:382.72:7700.80

1.07:382.12:296.00

0.02:229.80:80.00

0.96:382.32:7160.80

1.13:382.32:295.20

0.02:292.00:176.80

0.96:382.40:7852.80

1.09:382.00:292.00

0.02:358.12:267.20

0.96:382.12:8017.60

1.07:380.92:280.80

0.03:377.40:293.60

0.96:381.32:7744.00

1.07:381.60:296.00

0.02:228.52:313.60

0.95:381.60:7220.80

1.07:381.12:296.00

0.02:290.52:174.40

0.95:381.40:6785.60

1.02:381.32:292.00

0.02:354.92:258.40

0.95:381.40:5900.00

1.06:381.12:280.80

0.02:377.52:293.60

0.96:381.72:7832.80

1.06:381.72:216.00

0.02:381.80:313.60

0.97:382.00:7376.80

1.06:381.60:0.00

0.02:381.52:351.20

0.97:381.72:6700.80

1.03:381.60:293.60

0.02:355.92:360.80

0.95:381.32:5688.80

0.87:381.20:281.60

0.02:377.52:284.80

0.96:381.40:4196.80

0.74:381.92:221.60

0.02:381.00:308.00

0.97:383.32:2730.40

1.06:382.92:0.00

0.02:382.32:347.20

0.98:382.80:6875.20

1.02:383.00:0.00

0.02:382.92:364.00

2.30:382.92:5931.20

0.88:382.52:0.00

0.02:382.80:348.80

6.81:383.00:4348.80

0.74:382.80:229.60

0.02:382.00:348.80

0.97:383.20:2804.00

0.77:382.12:0.00

0.02:382.40:349.60

0.97:382.80:1455.20

0.82:382.40:0.00

0.02:382.12:360.80

2.19:382.72:752.00

0.88:382.52:0.00

0.02:382.32:349.60

6.49:382.60:4385.60

0.73:382.52:0.00

0.02:382.60:351.20

12.05:382.40:2792.00

0.77:382.32:0.00

0.02:382.52:351.20

17.35:383.12:1512.80

0.82:382.40:0.00

0.02:382.52:353.60

20.95:381.60:788.80

0.82:381.40:0.00

0.02:381.52:351.20

6.53:381.80:504.80

0.81:381.12:0.00

0.02:381.40:346.40

12.01:381.40:420.80

0.77:381.52:0.00

0.02:381.12:348.80

17.10:381.52:1579.20

0.82:381.40:0.00

0.02:381.40:352.80

20.76:381.60:790.40

0.83:381.80:0.00

0.02:381.72:352.80

20.83:381.80:517.60

0.81:381.20:0.00

0.02:381.20:351.20

20.12:381.92:420.80

0.81:381.32:0.00

0.02:380.92:348.80

16.76:381.40:406.40

0.81:381.32:0.00

0.02:381.20:351.20

20.53:381.92:393.60

0.81:290.52:0.00

0.07:381.12:352.80

20.71:381.92:519.20

0.81:195.92:0.00

0.21:381.32:352.80

20.35:382.72:427.20

0.81:382.72:0.00

0.03:382.92:349.60

20.34:382.92:408.00

0.81:383.00:0.00

0.02:382.12:351.20

21.26:383.12:393.60

0.81:297.72:0.00

0.03:382.32:351.20

20.97:382.32:392.00

0.81:198.40:0.00

0.22:383.12:351.20

20.28:382.40:392.00

0.81:191.52:0.00

0.42:382.12:352.80

20.55:382.80:382.40

0.81:187.60:0.00

0.66:383.20:349.60

21.06:382.52:393.60

0.81:298.20:0.00

0.05:382.40:352.80

20.82:382.12:390.40

0.81:205.32:0.00

0.20:382.12:355.20

19.49:382.32:389.60

0.81:192.00:0.00

0.45:382.12:357.60

20.37:382.12:384.00

0.81:188.20:0.00

0.67:382.52:351.20

21.12:381.60:344.80

0.79:190.00:0.00

0.79:381.00:352.80

20.92:381.72:277.60

0.81:192.52:0.00

0.83:381.32:352.80

19.72:381.52:393.60

0.81:191.80:0.00

0.44:381.40:357.60

18.48:381.20:381.60

0.81:187.80:0.00

0.65:380.92:523.20

16.59:381.12:348.80

0.79:189.40:0.00

0.79:381.32:1991.20

21.19:381.20:281.60

0.75:193.00:0.00

0.83:381.60:349.60

19.71:381.20:263.20

0.13:192.72:0.00

0.93:381.20:357.60

18.39:381.12:295.20

0.81:190.52:0.00

0.98:381.20:513.60

16.25:381.20:351.20

0.79:190.40:0.00

0.95:381.40:1872.80

12.61:381.92:284.80

0.75:192.52:0.00

0.83:381.72:3964.00

8.89:382.00:264.80

0.17:192.92:0.00

0.92:381.92:5937.60

18.16:382.32:296.00

0.04:191.12:0.00

0.98:382.32:460.00

16.49:382.20:299.20

0.04:191.20:0.00

0.95:382.32:1788.80

12.96:382.32:296.00

0.75:194.00:0.00

0.95:382.40:3954.40

8.98:382.40:263.20

0.21:193.32:0.00

0.95:381.72:6019.20

5.23:381.92:296.00

0.04:191.72:0.00

0.97:382.12:7664.00

2.47:382.20:301.60

0.04:191.20:0.00

0.96:382.32:8017.60

12.91:382.40:297.60

0.04:193.80:0.00

0.95:382.00:3820.80

9.01:382.72:293.60

0.04:196.72:0.00

0.95:382.60:5804.00

5.15:382.72:293.60

0.04:198.00:0.00

0.96:381.52:7495.20

2.54:381.20:297.60

0.04:191.52:1.60

0.96:381.72:8096.80

1.57:381.40:299.20

0.04:193.40:44.80

0.95:381.80:7738.40

1.20:380.80:292.00

0.04:195.40:0.00

0.95:381.60:7656.00

1.11:381.40:292.00

0.04:197.12:0.00

0.96:381.52:7944.80

2.61:381.32:295.20

0.03:208.80:0.00

0.96:381.40:7957.60

1.61:381.92:293.60

0.02:217.40:47.20

0.96:381.40:7744.00

1.21:381.72:292.00

0.04:243.60:116.80

0.96:381.20:7670.40

1.13:381.40:293.60

0.04:197.00:211.20

0.96:381.32:7984.00

1.08:381.40:295.20

0.03:209.40:0.00

0.96:381.00:8008.80

1.06:381.32:295.20

0.02:220.00:40.80

0.96:381.20:7684.80

1.22:381.60:297.60

0.02:246.32:120.80

0.96:381.20:7787.20

1.12:381.60:295.20

0.02:313.32:215.20

0.95:381.40:7951.20

1.08:381.32:295.20

0.03:367.32:275.20

0.96:381.60:8068.80

1.06:381.52:296.00

0.02:218.52:296.00

0.96:381.40:7573.60

1.07:381.00:295.20

0.02:245.20:120.80

0.96:381.40:7084.80

1.05:380.92:295.20

0.02:314.20:207.20

0.96:381.40:6485.60

1.08:380.92:288.00

0.02:367.80:276.80

0.96:381.20:7990.40

1.06:381.52:276.80

0.02:379.60:300.00

0.96:382.12:7600.80

1.07:381.40:117.60

0.02:381.52:332.00

0.97:381.20:7071.20

1.05:381.12:295.20

0.02:316.92:355.20

0.95:382.00:6582.40

1.01:381.00:289.60

0.02:366.40:263.20

0.95:382.00:5403.20

0.82:381.12:279.20

0.02:378.92:295.20

0.96:381.40:3732.00

1.07:381.40:139.20

0.02:381.60:324.80

0.97:381.92:7208.00

1.05:381.52:0.00

0.02:381.72:357.60

0.98:381.52:6524.80

1.01:381.60:0.00

0.02:381.12:353.60

3.45:381.72:5422.40

0.82:381.20:279.20

0.02:379.12:347.20

0.96:382.60:3800.80

0.72:381.60:141.60

0.02:381.32:316.80

0.97:381.52:2264.00

0.80:381.32:0.00

0.02:381.80:351.20

0.99:381.60:1118.40

1.01:381.20:0.00

0.02:381.20:356.80

3.34:381.92:5366.40

0.83:381.32:0.00

0.02:381.12:347.20

8.83:381.60:3917.60

0.73:381.00:0.00

0.02:381.72:349.60

14.02:381.92:2317.60

0.80:381.32:0.00

0.02:381.32:351.20

19.00:381.52:1144.00

0.82:381.12:0.00

0.02:381.40:352.80

3.27:381.52:659.20

0.82:381.20:0.00

0.02:381.32:347.20

8.29:381.80:469.60

0.72:381.60:0.00

0.02:381.52:348.80

13.53:382.00:2330.40

0.79:381.32:0.00

0.02:381.00:351.20

18.60:381.80:1164.00

0.83:381.32:0.00

0.02:381.32:351.20

21.14:381.80:659.20

0.83:380.80:0.00

0.02:381.12:349.60

20.67:382.40:472.80

0.81:381.20:0.00

0.02:381.20:352.80

13.59:381.60:422.40

0.81:380.92:0.00

0.02:380.80:348.80

18.69:381.60:404.80

0.81:353.80:0.00

0.02:381.32:352.80

21.12:381.72:696.00

0.82:257.92:0.00

0.05:381.32:351.20

20.89:382.12:488.80

0.81:381.20:0.00

0.02:381.12:351.20

20.26:382.00:420.80

0.81:381.72:0.00

0.02:381.72:351.20

20.66:381.32:404.80

0.81:357.80:0.00

0.02:381.12:351.20

20.83:381.60:390.40

0.81:261.40:0.00

0.07:381.32:351.20

20.76:381.20:396.00

0.81:193.60:0.00

0.25:381.12:351.20

20.34:381.72:389.60

0.80:188.32:0.00

0.49:381.52:351.20

20.72:381.72:400.80

0.81:359.92:0.00

0.04:381.80:349.60

21.19:381.72:393.60

0.81:265.40:0.00

0.08:380.92:351.20

20.25:381.60:390.40

0.81:194.20:0.00

0.23:381.20:353.60

20.31:381.40:389.60

0.81:188.52:0.00

0.48:381.52:348.80

20.49:381.60:380.00

0.80:188.00:0.00

0.70:381.20:351.20

21.03:381.52:314.40

0.81:190.92:0.00

0.80:381.60:352.80

20.32:381.20:392.00

0.81:195.12:0.00

0.21:381.72:353.60

18.99:381.40:390.40

0.81:189.32:0.00

0.48:381.60:359.20

18.07:381.72:377.60

0.80:188.20:0.00

0.69:382.12:915.20

21.24:381.20:320.00

0.78:191.12:0.00

0.81:381.92:351.20

20.60:381.40:266.40

0.62:192.72:0.00

0.85:381.12:353.60

18.99:381.32:280.80

0.81:191.80:0.00

0.95:381.32:359.20

17.74:381.72:376.00

0.81:187.72:0.00

0.98:381.20:900.80

15.22:381.32:316.00

0.78:190.52:0.00

0.80:381.40:2615.20

11.19:381.60:266.40

0.66:192.60:0.00

0.85:380.92:4732.00

19.17:381.52:281.60

0.04:191.32:0.00

0.94:381.60:359.20

17.87:381.60:299.20

0.04:190.52:0.00

0.99:381.80:820.80

15.35:381.72:297.60

0.78:192.20:0.00

0.95:381.32:2593.60

11.62:381.60:268.80

0.67:193.40:0.00

0.95:380.52:4750.40

7.19:381.32:283.20

0.04:191.60:0.00

0.95:381.52:6688.80

3.81:381.12:299.20

0.04:190.32:0.00

0.99:381.40:7812.00

15.49:381.00:299.20

0.04:191.20:0.00

0.95:381.32:2519.20

11.22:382.00:292.00

0.04:194.60:0.00

0.95:381.00:4695.20

7.38:381.72:291.20

0.04:195.60:0.00

0.95:381.60:6492.00

3.79:381.20:296.00

0.04:190.52:0.00

0.96:381.32:7830.40

2.10:381.52:300.00

0.04:191.40:6.40

0.95:381.40:8037.60

1.40:381.52:295.20

0.04:194.72:0.00

0.95:381.52:7770.40

7.47:381.60:291.20

0.04:196.52:0.00

0.96:380.92:7808.00

3.91:381.12:292.00

0.04:200.92:0.00

0.96:381.00:7846.40

2.13:381.12:293.60

0.03:213.32:12.00

0.96:381.40:7957.60

1.42:381.32:293.60

0.04:226.32:67.20

0.96:381.20:7768.80

1.16:381.00:292.00

0.04:196.00:161.60

0.95:381.52:7806.40

1.11:381.52:295.20

0.04:200.32:0.00

0.96:381.12:8132.80

1.07:381.40:295.20

0.03:211.40:8.00

0.96:381.52:7896.00

1.43:381.60:296.00

0.02:225.12:56.00

0.96:381.60:7723.20

1.17:381.80:296.00

0.02:274.40:164.80

0.96:381.20:7779.20

1.11:381.40:291.20

0.04:342.20:240.80

0.96:381.40:7952.00

1.07:381.20:293.60

0.03:211.40:291.20

0.96:382.12:7838.40

1.07:381.40:295.20

0.02:224.12:56.00

0.96:381.72:7460.80

1.07:381.20:296.00

0.02:271.00:157.60

0.96:381.20:6996.80

1.11:381.40:292.00

0.02:342.32:236.00

0.95:382.12:8006.40

1.08:381.40:287.20

0.02:374.92:288.00

0.96:381.60:8009.60

1.07:381.72:268.80

0.02:381.00:306.40

0.96:381.52:7360.00

1.07:381.40:295.20

0.02:269.60:342.40

0.95:381.40:6964.00

1.03:381.52:293.60

0.02:330.80:237.60

0.95:381.40:6096.00

0.94:381.32:287.20

0.02:374.72:281.60

0.96:381.52:4625.60

1.06:381.40:270.40

0.02:380.32:305.60

0.96:381.60:7325.60

1.07:381.20:16.00

0.02:382.00:342.40

0.98:381.52:7007.20

1.04:381.32:0.00

0.02:381.60:360.80

1.58:381.80:6200.00

0.94:381.40:287.20

0.02:374.12:348.80

0.96:382.12:4693.60

0.77:381.32:271.20

0.02:381.00:301.60

0.97:382.00:3052.80

0.75:381.92:24.80

0.02:381.32:338.40

0.97:381.80:1659.20

1.04:381.20:0.00

0.02:381.52:361.60

1.49:382.00:6286.40

0.96:381.00:0.00

0.02:381.12:351.20

5.35:381.52:4851.20

0.77:381.52:0.00

0.02:381.32:348.80

10.96:381.80:3156.00

